taxon_ID,Species_Name
44008,Enterococcus cecorum
44009,Enterococcus dispar
44010,Mycobacterium conspicuum
44060,Streptomyces megasporus
44251,Paenibacillus durus
44252,Paenibacillus macerans
44316,Erythrura gouldiae
44394,Zonotrichia albicollis
44574,Nitrosomonas communis
44575,Nitrosomonas cryotolerans
44576,Nitrosomonas halophila
44577,Nitrosomonas ureae
44689,Dictyostelium discoideum
44742,Desulfovibrio fairfieldensis
44933,Halomonas cupida
44941,Gigaspora rosea
45056,Legionella adelaidensis
45065,Legionella geestiana
45066,Legionella gratiana
45067,Legionella lansingensis
45068,Legionella londiniensis
45070,Legionella nautarum
45071,Legionella parisiensis
45072,Legionella quateirensis
45073,Legionella quinlivanii
45074,Legionella santicrucis
45076,Legionella worsleiensis
45235,Tolypocladium capitatum
45242,Capnocytophaga granulosa
45243,Capnocytophaga haemolytica
45286,Eremothecium sinecaudum
45351,Nematostella vectensis
45354,[Candida] intermedia
45357,[Candida] haemulonis
45361,Mycoplasma conjunctivae
45496,Methylophaga sulfidovorans
45607,Wickerhamiella sorbophila
45610,Psychrobacter urativorans
45634,Streptococcus cristatus
45658,Vibrio scophthalmi
45670,Salinicoccus roseus
45851,Butyrivibrio crossotus
45882,Trichinella britovi
45972,Staphylococcus pasteuri
46175,Microtetraspora niveoalba
46177,Nonomuraea pusilla
46206,Pseudobutyrivibrio ruminis
46223,Thermoflavimicrobium dichotomicum
46224,Bacillus sporothermodurans
46234,Anabaena sp. 90
46245,Drosophila pseudoobscura pseudoobscura
46256,Weissella hellenica
46503,Parabacteroides merdae
46506,Bacteroides stercoris
46677,Pseudomonas agarici
46679,Pseudomonas mucidolens
46680,Pseudomonas nitroreducens
46731,Pocillopora damicornis
46835,Fasciola gigantica
46914,Devosia riboflavina
47229,Massilia timonae
47308,Neogobius melanostomus
47311,Methanobrevibacter cuticularis
47312,Tsukamurella pulmonis
47427,Armillaria gallica
47428,Armillaria ostoyae
47466,Borrelia miyamotoi
47500,Aneurinibacillus migulanus
47678,Bacteroides caccae
47715,Lactobacillus rhamnosus
47763,Streptomyces lydicus
47770,Lactobacillus crispatus
47839,Mycobacterium triplex
47853,Micromonospora carbonacea
47854,Micromonospora chersina
47855,Micromonospora citrea
47864,Micromonospora halophytica
47866,Micromonospora inyonensis
47871,Micromonospora peucetia
47879,Pseudomonas corrugata
47884,Pseudomonas taetrolens
47885,Pseudomonas oryzihabitans
47917,Serratia fonticola
47969,Oreochromis aureus
48003,Mycoplasma pullorum
48256,Ruminiclostridium hungatei
48269,Schistosoma margrebowiei
48467,Prosthecobacter debontii
48664,Xanthomonas fragariae
48697,Penicillium freii
48698,Poecilia formosa
48699,Poecilia latipinna
48701,Poecilia mexicana
48709,Orchesella cincta
48727,Halomonas pantelleriensis
48936,Novosphingobium subterraneum
49012,Sporisorium scitamineum
49186,Marinobacterium stanieri
49280,Gelidibacter algens
49390,Coffea canephora
49451,Nicotiana attenuata
49547,Methanobrevibacter curvatus
50340,Pseudomonas fuscovaginae
50376,Venturia effusa
50402,Charadrius vociferus
50429,Stylophora pistillata
50718,Vibrio mytili
50743,unidentified eubacterium SCB49
50960,Helicobacter trogontum
50990,Rickenella mellea
51028,Enterobius vermicularis
51031,Necator americanus
51154,Catagonus wagneri
51240,Juglans regia
51337,Jaculus jaculus
51338,Castor canadensis
51351,Brassica rapa subsp. pekinensis
51511,Ciona savignyi
51642,Nitrosomonas mobilis
51663,Pediococcus damnosus
51670,Hyphomicrobium facile
52131,Rhizobium hainanense
52247,[Candida] inconspicua
52271,Anabaena sp. CA = ATCC 33047
52441,Nitrosomonas aestuarii
52442,Nitrosomonas nitrosa
52560,Desulfomicrobium apsheronum
52561,Desulfomicrobium norvegicum
52586,Erysiphe necator
52670,Austrofundulus limnaeus
52689,Acetobacterium bakii
52694,Acetobacterium wieringae
52767,Actinomyces denticolens
52770,Actinomyces hordeovulneris
52773,Schaalia meyeri
52838,Musa balbisiana
52904,Scophthalmus maximus
53254,Bosea thiooxidans
53326,Ancylostoma ceylanicum
53341,Xenorhabdus japonica
53345,Enterococcus durans
53346,Enterococcus mundtii
53374,Corynebacterium coyleae
53376,Mycobacterium heidelbergense
53378,Mycobacterium paraffinicum
53406,Pseudomonas anguilliseptica
53408,Pseudomonas citronellolis
53428,Nocardia crassostreae
53431,Nocardia salmonicida
53443,Blautia hydrogenotrophica
53444,Lactobacillus lindneri
53463,Paracoccus solventivorans
53468,Mesocestoides corti
53501,Thalassobius gelatinovorus
53952,Thermococcus peptonophilus
53972,Rhodococcus corynebacterioides
54005,Peptoniphilus harei
54121,Halanaerobium congolense
54126,Pristionchus pacificus
54262,Thermococcus chitonophagus
54291,Raoultella ornithinolytica
54398,endosymbiont of Ridgeia piscesae
54911,Brevibacillus choshinensis
54914,Brevibacillus parabrevis
54915,Brevibacillus reuszeri
55188,Citrus unshiu
55207,Pectobacterium betavasculorum
55209,Pantoea cypripedii
55544,Platysternon megacephalum
55601,Vibrio anguillarum
55661,Cuculus canorus
55758,Methanobrevibacter filiformis
55779,Moorella glycerini
55802,Thermococcus barophilus
55952,Streptomyces toyocaensis
55969,Leucobacter komagatae
56107,Cylindrospermum stagnale PCC 7417
56110,Oscillatoria acuminata PCC 6304
56192,Photobacterium iliopiscarium
56193,Sphingobium chungbukense
56216,Neotoma lepida
56408,Hanseniaspora osmophila
56425,Mycobacterium bohemicum
56449,Xanthomonas bromi
56458,Xanthomonas sacchari
56459,Xanthomonas vasicola
56460,Xanthomonas vesicatoria
56484,Protomyces lactucaedebilis
56646,Fusarium venenatum
56689,Mycolicibacterium mucogenicum
56716,Cottoperca gobio
56723,Labrus bergylta
56730,Rhizobium gallicum
56779,Halanaerobium kushneri
56780,Syntrophus aciditrophicus SB
56804,Glaciecola punicea
56810,Psychrobacter glacincola
56857,Macleaya cordata
56956,Thermus brockianus
57577,Trifolium pratense
57664,Desulfuromonas thiophila
57704,Tsukamurella tyrosinosolvens
57732,Enterococcus asini
57911,Candidatus Arsenophonus triatominarum
58049,Colwellia sp. MT41
58051,Moritella sp. PE36
58114,Glycomyces harbinensis
58116,Glycomyces tenuis
58117,Microbispora rosea
58123,Spirillospora albida
58134,[Desulfotomaculum] guttoideum
58343,Streptomyces canus
58344,Streptomyces celluloflavus
58346,Streptomyces platensis
58919,Tilletiopsis washingtonensis
59196,Rickettsiella grylli
59204,Salmonella enterica subsp. diarizonae
59374,Fibrobacter succinogenes subsp. succinogenes S85
59463,Myotis lucifugus
59479,Rhinolophus ferrumequinum
59505,Actinotignum schaalii
59561,Trueperella bernardiae
59620,uncultured Clostridium sp.
59729,Taeniopygia guttata
59733,Chryseobacterium scophthalmum
59748,Candidatus Phytoplasma australiense
59750,Mycolicibacterium wolinskyi
59813,Mycolicibacterium novocastrense
59814,Pantoea dispersa
59842,Paenibacillus chondroitinus
59843,Paenibacillus glucanolyticus
59894,Ficedula albicollis
59895,Cynara cardunculus var. scolymus
59919,Prochlorococcus marinus subsp. pastoris str. CCMP1986
59920,Prochlorococcus marinus str. NATL2A
59921,Prochlorococcus marinus str. MIT 9107
59922,Prochlorococcus marinus str. MIT 9303
59925,Prochlorococcus marinus str. GP2
59926,Prochlorococcus marinus str. SB
59931,Synechococcus sp. WH 7805
60137,Sulfitobacter pontiacus
60169,Penicillium polonicum
60172,Penicillium solitum
60175,Penicillium nalgiovense
60517,Taenia asiatica
60547,Caballeronia glathei
60549,Paraburkholderia phenazinium
60711,Chlorocebus sabaeus
61015,Staphylococcus succinus
61221,Varanus komodoensis
61383,Lynx canadensis
61395,Linderina pennispora
61424,Furculomyces boomerangus
61595,Allochromatium warmingii
61621,Rhinopithecus bieti
61622,Rhinopithecus roxellana
61635,Acholeplasma brassicae
61646,Lelliottia amnigena
61647,Pluralibacter gergoviae
61648,Kluyvera intermedia
61652,Serratia rubidaea
61819,Amphilophus citrinellus
61853,Nomascus leucogenys
62062,Hucho hucho
62101,Candidatus Endobugula sertula
62324,Anopheles funestus
62708,Golovinomyces cichoracearum
62714,Golovinomyces magnicellulatus
62928,Azoarcus sp. BH72
63057,Trema orientale
63186,Zobellia galactanivorans
63737,Nostoc punctiforme PCC 73102
64091,Halobacterium salinarum NRC-1
64144,Anabas testudineus
64176,Podarcis muralis
64471,Synechococcus sp. CC9311
64571,Lobosporangium transversale
64702,Propionibacterium cyclohexanicum
64791,Trachymyrmex zeteki
64969,Oceanospirillum multiglobuliferum
64971,Pseudospirillum japonicum
65058,Corynebacterium ulcerans
65093,Halothece sp. PCC 7418
65357,Albugo candida
65393,Gloeothece citriformis PCC 7424
65489,Oryza barthii
65497,Actinoalloteichus cyanogriseus
65499,Lentzea albida
65700,Erwinia tracheiphila
65735,Paracoccus alkenifer
66084,Wolbachia sp. wRi
66373,Streptomyces niger
66377,Streptomyces violens
66420,Papilio xuthus
66429,Streptomyces roseoverticillatus
66430,Streptomyces roseus
66692,Bacillus clausii KSM-K16
66851,Methanobrevibacter oralis
66874,Streptomyces bicolor
66875,Streptomyces catenulae
66969,Legionella waltersii
67003,Trypanosoma theileri
67267,Streptomyces alboflavus
67285,Streptomyces cellostaticus
67304,Streptomyces griseorubiginosus
67315,Streptomyces lavenduligriseus
67331,Streptomyces misionensis
67344,Streptomyces prasinopilosus
67352,Kitasatospora purpeofusca
67356,Streptomyces resistomycificus
67365,Streptomyces sparsogenes
67373,Streptomyces varsoviensis
67385,Streptomyces xanthophaeus
67386,Streptomyces yokosukanensis
67767,Lasius niger
67780,Edwardsiella ictaluri
67801,Glossina palpalis gambiensis
67855,Muribacter muris
68042,Streptomyces hygroscopicus subsp. hygroscopicus
68170,Lentzea aerocolonigenes
68194,Streptomyces durhamensis
68214,Streptomyces griseochromogenes
68223,Streptomyces katrae
68231,Streptomyces longwoodensis
68239,Streptomyces mirabilis
68249,Streptomyces pactum
68260,Streptomyces pyridomyceticus
68415,Moschus moschiferus
68570,Streptomyces albulus
68775,Crucibulum laeve
68892,Streptococcus infantis
68895,Cupriavidus basilensis
69004,Anopheles farauti
69014,Thermococcus kodakarensis KOD1
69222,Erwinia mallotivora
69279,Aquamicrobium defluvii
69293,Gasterosteus aculeatus
69322,Flavobacterium xanthum
69328,Pseudomonas sp. VLB120
69332,Chara braunii
69370,Microbacterium trichothecenolyticum
69373,Curtobacterium pusillum
69395,Caulobacter henricii
69771,Penicillium decumbens
69895,Tindallia magadiensis
69896,Candidatus Phytoplasma solani
69960,Rhodospira trueperi
69974,Mesorhizobium plurifarium
70346,Acinetobacter variabilis
70415,Trichuris muris
70448,Ostreococcus tauri
70601,Pyrococcus horikoshii OT3
70667,Schistocephalus solidus
70996,Herpetosiphon geysericola
71139,Eucalyptus grandis
71421,Haemophilus influenzae Rd KW20
71451,Enterococcus malodoratus
71452,Enterococcus raffinosus
71657,Lonsdalea quercina
71717,Coprinellus micaceus
71784,Naematelia encephala
71999,Kocuria palustris
72004,Bos mutus
72304,Peptostreptococcus sp. D1
72359,Trachipleistophora hominis
72664,Eutrema salsugineum
72758,Staphylococcus capitis subsp. capitis
73010,Aeromonas encheleia
73044,Streptomyces seoulensis
73230,Emmonsia crescens
73239,Plasmodium yoelii yoelii
73868,Piromyces sp. E2
74031,Roseovarius tolerans
74348,Sulfitobacter brevis
74426,Collinsella aerofaciens
74533,Panthera tigris altaica
74545,Prochlorococcus marinus str. MIT 9302
74546,Prochlorococcus marinus str. MIT 9312
74557,Thraustotheca clavata
74649,Rosa chinensis
74873,Anopheles sinensis
74969,Ferroplasma acidiphilum
75105,Paraburkholderia caribensis
75293,Streptomyces autolyticus
75366,Sinocyclocheilus grahami
75379,Thiomonas intermedia K12
75658,Campylobacter lanienae
75743,Scyliorhinus torazame
75906,Thermocrinis ruber
75913,Strongyloides venezuelensis
75922,Mycolicibacterium tusciae
75985,Mannheimia haemolytica
76021,Amycolatopsis coloradensis
76114,Aromatoleum aromaticum EbN1
76123,Prevotella enoeca
76193,Papilio machaon
76595,Cellulophaga fucicola
76636,Mycetocola saprophilus
76728,Streptomyces vitaminophilus
76731,Roseateles depolymerans
76759,Pseudomonas monteilii
76832,Myroides odoratimimus
76857,Fusobacterium nucleatum subsp. polymorphum
76859,Fusobacterium nucleatum subsp. animalis
76935,Salipaludibacillus agaradhaerens
76936,Helicobacter typhlonius
76947,Sphingobium herbicidovorans
77008,Pseudorhodobacter ferrugineus
77020,Malassezia pachydermatis
77044,Rosellinia necatrix
77095,Prevotella bryantii
77097,Halomonas aquamarina
77166,Dendroctonus ponderosae
77586,Leersia perrieri
77635,Bifidobacterium subtile
78245,Xanthobacter autotrophicus Py2
78344,Bifidobacterium gallinarum
78345,Bifidobacterium merycicum
78346,Bifidobacterium ruminantium
78410,Neonectria ditissima
78915,Thamnocephalis sphaerospora
79200,Daucus carota subsp. sativus
79604,Denitrobacterium detoxificans
79684,Microtus ochrogaster
79879,[Bacillus] clarkii
79882,Bacillus halmapalus
79883,Bacillus horikoshii
79884,Bacillus pseudalcaliphilus
79923,Clonorchis sinensis
79929,Methanothermobacter marburgensis str. Marburg
80379,Capsicum chinense
80852,Aliivibrio wodanis
80854,Moritella viscosa
80876,Insolitispirillum peregrinum
80878,Acidovorax temperans
80966,Acanthochromis polyacanthus
80972,Amphiprion ocellaris
81408,Parageobacillus caldoxylosilyticus
81409,Eubacterium aggregans
81479,Rhodoferax antarcticus
81569,Ruegeria atlantica
81824,Monosiga brevicollis
81857,Lactobacillus selangorensis
81858,Mycolicibacterium elephantis
81972,Arabidopsis lyrata subsp. lyrata
81985,Capsella rubella
82135,Atopobium vaginae
82367,Paracoccus pantotrophus
82374,Anaerovibrio lipolyticus
82380,Microbacterium oxydans
82633,Cupriavidus pauculus
82654,Pseudanabaena sp. PCC 7367
82801,Desemzia incerta
82803,Trichococcus flocculiformis
82805,Hymenobacter actinosclerus
82985,Pragia fontium
82995,Serratia grimesii
82996,Serratia plymuthica
83219,Sulfitobacter mediterraneus
83262,Mycobacteroides immunogenum
83263,Aminobacter aminovorans
83332,Mycobacterium tuberculosis H37Rv
83401,Roseospirillum parvum
83406,gamma proteobacterium HdN1
83449,Cystobacter ferrugineus
83559,Chlamydia suis
83560,Chlamydia muridarum
83617,Stenotrophomonas nitritireducens
83655,Leclercia adecarboxylata
83656,Streptomyces tsukubensis
83683,Lactobacillus amylolyticus
83765,Formivibrio citricus
83767,Propionivibrio dicarboxylicus
83771,Succinivibrio dextrinosolvens
83772,Equus asinus asinus
83784,Paraburkholderia sartisoli
83964,Pseudomonas coronafaciens pv. porri
84022,Clostridium aceticum
84024,Clostridium disporicum
84029,Clostridium roseum
84035,Propionispira arboris
84135,Gemella sanguinis
84292,Microbacterium chocolatum
84407,Virgibacillus proomii
84521,Dolosicoccus paucivorans
84531,Lysobacter antibioticus
84588,Synechococcus sp. WH 8102
84645,Labeo rohita
84698,Clostridium frigidicarnis
84724,Lentzea waywayandensis
85066,Corvus brachyrhynchos
85336,Rothia nasimurium
85558,Streptomyces turgidiscabies
85581,Photobacterium damselae subsp. damselae
85643,Thauera sp. MZ1T
85681,Citrus clementina
85701,Bartonella tribocorum
85962,Helicobacter pylori 26695
85968,Mycolicibacterium brumae
86029,Bacillus subtilis subsp. natto
86049,Cladophialophora carrionii
86102,Idiomarina abyssalis
86103,Idiomarina zobellii
86105,Candidatus Jidaibacter acanthamoeba
86106,endosymbiont of Acanthamoeba sp. UWC8
86166,Thermodesulfovibrio aggregans
86177,Halomonas utahensis
86259,Venturia nashicola
86416,Clostridium pasteurianum BC1
86630,Rhizopus azygosporus
86660,Mycoplasma dispar
86664,Bacillus flexus
86666,Salimicrobium halophilum
86668,Bacillus niacini
87172,Natronohydrobacter thiooxidans
87229,Botrytis porri
87541,Aerococcus christensenii
87626,Pseudoalteromonas tunicata D2
88036,Selaginella moellendorffii
88431,Dorea longicatena
89059,Lactobacillus acidipiscis
89065,Pseudomonas abietaniphila
89093,Ignavigranum ruoffiae
89187,Roseovarius nubinhibens ISM
89524,Rubrimonas cliftonensis
89784,Alicyclobacillus hesperidum
90241,Moraxella lincolnii
90245,Oligella urethralis
90262,Absidia repens
90270,Xanthomonas gardneri
90813,Hydrogenovibrio sp. Milos-T1
90814,Thiomicrorhabdus sp. Milos-T2
91360,Desulforhopalus singaporensis
91464,Synechococcus sp. PCC 7335
91492,Aspergillus udagawae
91604,Candidatus Paracaedibacter acanthamoebae
91626,Mucor ambiguus
91890,Legionella pneumophila subsp. pascullei
91892,Legionella pneumophila subsp. fraseri
91928,Exophiala spinifera
92179,Trichinella sp. T6
92180,Trichinella sp. T8
92487,Thiothrix eikelboomii
92645,Herbaspirillum frisingense
92647,Paraburkholderia tropica
92696,Steccherinum ochraceum
92835,Microbacterium ketosireducens
92947,Ketogulonicigenium robustum
93057,Prochlorococcus marinus str. MIT 9201
93059,Prochlorococcus marinus str. MIT 9211
93060,Prochlorococcus marinus str. MIT 9215
93061,Staphylococcus aureus subsp. aureus NCTC 8325
93064,Sphingomonas koreensis
93218,Pandoraea apista
93219,Pandoraea norimbergensis
93220,Pandoraea pnomenusa
93221,Pandoraea pulmonicola
93222,Pandoraea sputorum
93378,Edwardsiella hoshinae
93625,Psilocybe cyanescens
93684,Roseivivax halotolerans
93759,Corchorus olitorius
93934,Coturnix japonica
93973,Shewanella japonica
94122,Shewanella sp. ANA-3
94128,Apis cerana cerana
94130,Rhizophagus clarus
94208,Tolypocladium paradoxum
94237,Mola mola
94624,Bordetella petrii
94625,Ochrobactrum intermedium
94643,Besnoitia besnoiti
94827,Tinamus guttatus
94869,Clostridium gasigenes
95161,Saccharopolyspora flava
95300,Pseudomonas vancouverensis
95486,Burkholderia cenocepacia
96440,Salvator merianae
96561,Desulfococcus oleovorans Hxd3
96773,Thauera chlorobenzoica
97137,Lactobacillus sp. ASF360
97138,Clostridium sp. ASF356
97331,Arthrobotrys flagrans
97359,Auriculariopsis ampla
97481,Pasteurella skyensis
97972,Periconia macrospinosa
98228,Bacillus sp. OxB-1
98403,Drechmeria coniospora
98765,Phlebia centrifuga
98804,Buchnera aphidicola (Tuberolachnus salignus)
99287,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
99598,Calothrix sp. PCC 7507
99656,[Clostridium] fimetarium
99837,Spermophilus dauricus
99883,Tetraodon nigroviridis
100053,Leptospira alexanderi
100225,Austwickia chelonae
100226,Streptomyces coelicolor A3(2)
100787,Verticillium longisporum
100816,Madurella mycetomatis
100884,Coprobacillus cateniformis
100901,Wolbachia endosymbiont of Onchocerca ochengi
101091,Choanephora cucurbitarum
101127,Hesseltinella vesiculosa
101571,Burkholderia ubonensis
102125,Xenococcus sp. PCC 7305
102127,Geitlerinema sp. PCC 7105
102129,Leptolyngbya sp. PCC 7375
102232,Gloeocapsa sp. PCC 73106
102285,Rodentolepis nana
102684,Streptococcus infantarius
